-	Xinjiang	-	proper	5	-	-	-	-	-
-	Yellowstone	-	proper	8	-	-	-	-	-
-	Ylästö	-	proper	1	-	-	-	-	-
-	Yppäri	-	proper	6	-	-	-	-	-
-	Ypyä	-	proper	12	-	-	-	-	-
-	Yrjäälä	-	proper	10	-	-	-	-	-
-	Yyteri	-	proper	6	-	-	-	-	-
-	Yövilä	-	proper	12	-	-	-	-	-
-	Ämmälä	-	proper	12	-	-	-	-	-
-	Ämmätsä	-	proper	10	-	-	-	-	-
-	Ärjä	-	proper	10	-	-	-	-	-
-	Ätäskö	-	proper	1	-	-	-	-	-
-	Äystö	-	proper	1	-	-	-	-	-
-	Öllölä	-	proper	12	-	-	-	-	-
-	Östersundom	-	proper	5	-	-	-	-	-
-	Öykkäri	-	proper	6	-	-	-	-	-
-	Ala-Kitka	-	proper	9	-	-	-	-	-
-	Ala-Kolkki	-	proper	5	kk:k	-	-	-	-
-	Ala-Korkalo	-	proper	2	-	-	-	-	-
-	Ala-Kääntä	-	proper	10	-	-	-	-	-
-	Ala-Malmi	-	proper	5	-	-	-	-	-
-	Ala-Nampa	-	proper	9	-	-	-	-	-
-	Ala-Nurmo	-	proper	1	-	-	-	-	-
-	Ala-Okeroinen	-	proper	38	-	-	-	-	-
-	Ala-Paakkola	-	proper	12	-	-	-	-	-
-	Ala-Temmes	-	proper	39	-	-	-	-	-
-	Ala-Vuotto	-	proper	1	tt:t	-	-	-	-
-	Ali-Kerava	-	proper	10	-	-	-	-	-
-	Ali-Kirjala	-	proper	12	-	-	-	-	-
-	Etelä-Paippinen	-	proper	38	-	-	-	-	-
-	Etu-Ikola	-	proper	12	-	-	-	-	-
-	Etu-Töölö	-	proper	1	-	-	-	-	-
-	Finlandia-talo	-	proper	1	-	-	-	-	-
-	Iso-Heikkilä	-	proper	12	-	-	-	-	-
-	Iso-Herttu	-	proper	1	tt:t	-	-	-	-
-	Iso-Kiimanen	-	proper	38	-	-	-	-	-
-	Iso-Kuusinen	-	proper	38	-	-	-	-	-
-	Iso-Malla	-	proper	9	-	-	-	-	-
-	Iso-Pento	-	proper	1	-	-	-	-	-
-	Iso-Pukki	-	proper	5	kk:k	-	-	-	-
-	Iso-Teutari	-	proper	6	-	-	-	-	-
-	Iso-Vimma	-	proper	9	-	-	-	-	-
-	Itä-Hakkila	-	proper	13	-	-	-	-	-
-	Itä-Karjala	-	proper	12	-	-	-	-	-
-	Itä-Pakila	-	proper	13	-	-	-	-	-
-	Itä-Pasila	-	proper	13	-	-	-	-	-
-	Koivu-Mankkaa	-	proper	18	-	-	-	-	-
-	Korkia-aho	-	proper	1	-	-	-	-	-
-	Luoma-aho	-	proper	1	-	-	-	-	-
-	Länsi-Musta	-	proper	10	-	-	-	-	-
-	Länsi-Puijo	-	proper	1	-	-	-	-	-
-	Länsi-Teisko	-	proper	1	-	-	-	-	-
-	Maja-aho	-	proper	1	-	-	-	-	-
-	Meri-Pori	-	proper	5	-	-	-	-	-
-	Meri-Rastila	-	proper	13	-	-	-	-	-
-	Morgam-Viipus	-	proper	39	-	-	-	-	-
-	Musta-Ruhmas	-	proper	39	-	-	-	-	-
-	Pieni-Onkamo	-	proper	2	-	-	-	-	-
-	Pikku-Malla	-	proper	9	-	-	-	-	-
-	Pikku-Musta	-	proper	10	-	-	-	-	-
-	Pikku-Parola	-	proper	12	-	-	-	-	-
-	Pikku-Pukki	-	proper	5	kk:k	-	-	-	-
-	Pikku-Simi	-	proper	5	-	-	-	-	-
-	Pohjois-Haatala	-	proper	12	-	-	-	-	-
-	Pohjois-Ii	-	proper	18	-	-	-	-	-
-	Pohjois-Paippinen	-	proper	38	-	-	-	-	-
-	Pohjois-Tapiola	-	proper	9	-	-	-	-	-
-	Raja-Jooseppi	-	proper	5	pp:p	-	-	-	-
-	Raja-aho	-	proper	1	-	-	-	-	-
-	Ranta-Töysä	-	proper	10	-	-	-	-	-
-	Salo-Miehikkälä	-	proper	12	-	-	-	-	-
-	Sisä-Mongolia	-	proper	12	-	-	-	-	-
-	Suur-Miehikkälä	-	proper	12	-	-	-	-	-
-	Suur-Pellinki	-	proper	5	nk:ng	-	-	-	-
-	Suuri-Onkamo	-	proper	2	-	-	-	-	-
-	Tikka-Mannila	-	proper	13	-	-	-	-	-
-	Ulko-Tammio	-	proper	3	-	-	-	-	-
-	Uusi-Koivisto	-	proper	1	-	-	-	-	-
-	Valkea-Kotinen	-	proper	38	-	-	-	-	-
-	Vanha-Koivisto	-	proper	1	-	-	-	-	-
-	Vanha-Rauma	-	proper	9	-	-	-	-	-
-	Vanha-Vaasa	-	proper	9	-	-	-	-	-
-	Vähä-Heikkilä	-	proper	12	-	-	-	-	-
-	Vähä-Kotka	-	proper	10	-	-	-	-	-
-	Vähä-Kuusinen	-	proper	38	-	-	-	-	-
-	Vähä-Pellinki	-	proper	5	nk:ng	-	-	-	-
-	Vähä-Pento	-	proper	1	-	-	-	-	-
-	Yli-Kerava	-	proper	10	-	-	-	-	-
-	Yli-Kitka	-	proper	9	-	-	-	-	-
-	Yli-Koskue	-	proper	8	-	-	-	-	-
-	Yli-Maaria	-	proper	12	-	-	-	-	-
-	Yli-Muonio	-	proper	3	-	-	-	-	-
-	Yli-Vuotto	-	proper	1	tt:t	-	-	-	-
-	Ylä-Keyritty	-	proper	1	tt:t	-	-	-	-
-	Ylä-Luosta	-	proper	10	-	-	-	-	-
-	Ylä-Malmi	-	proper	5	-	-	-	-	-
-	Ylä-Mankkaa	-	proper	18	-	-	-	-	-
-	Ylä-Pihlaja	-	proper	9	-	-	-	-	-
-	Ylä-Valtimo	-	proper	2	-	-	-	-	-
-	Ala|kiiminki	-	proper	5	nk:ng	-	-	-	-
-	Ala|valli	-	proper	5	-	-	-	-	-
-	Aseman|seutu	-	proper	1	t:d	-	-	-	-
-	Brenner|sola	-	proper	10	-	-	-	-	-
-	Halki|vaha	-	proper	9	-	-	-	-	-
-	Hannun|niittu	-	proper	1	tt:t	-	-	-	-
-	Hepo|kulta	-	proper	10	lt:ll	-	-	-	-
-	Herne|aho	-	proper	1	-	-	-	-	-
-	Hevos|haka	-	proper	9	k:	-	-	-	-
-	Hinka|pyöli	-	proper	5	-	-	-	-	-
-	Holli|haka	-	proper	9	k:	-	-	-	-
-	Hukan|hauta	-	proper	9	t:d	-	-	-	-
-	Huomen|lahja	-	proper	9	-	-	-	-	-
-	Husun|kulma	-	proper	10	-	-	-	-	-
-	Huttulan|kangas	-	proper	41	nk:ng	-	-	-	-
-	Härk|meri	-	proper	24	-	-	-	-	-
-	Iso|niittu	-	proper	1	tt:t	-	-	-	-
-	Itä|keskus	-	proper	39	-	-	-	-	-
-	Itä|puoli	-	proper	26	-	-	-	-	-
-	Itä|salmi	-	proper	7	-	-	-	-	-
-	Itä|toukki	-	proper	5	kk:k	-	-	-	-
-	Joen|kielinen	-	proper	38	-	-	-	-	-
-	Joen|taka	-	proper	9	k:	-	-	-	-
-	Joki|hauta	-	proper	9	t:d	-	-	-	-
-	Joki|kunta	-	proper	10	nt:nn	-	-	-	-
-	Joki|niittu	-	proper	1	tt:t	-	-	-	-
-	Joki|pii	-	proper	18	-	-	-	-	-
-	Joki|sivu	-	proper	1	-	-	-	-	-
-	Joki|varsi	-	proper	28	rt:rr	-	-	-	-
-	Järven|sivu	-	proper	1	-	-	-	-	-
-	Kaamas|mukka	-	proper	10	kk:k	-	-	-	-
-	Kallion|kieli	-	proper	26	-	-	-	-	-
-	Kalotti|reitti	-	proper	5	tt:t	-	-	-	-
-	Kanaali|tunneli	-	proper	6	-	-	-	-	-
-	Katin|häntä	-	proper	10	nt:nn	-	-	-	-
-	Kauk|heimonen	-	proper	38	-	-	-	-	-
-	Kelon|tekemä	-	proper	10	-	-	-	-	-
-	Kiila|palsta	-	proper	9	-	-	-	-	-
-	Kirkko|tie	-	proper	19	-	-	-	-	-
-	Kissan|häntä	-	proper	10	nt:nn	-	-	-	-
-	Kivi|haka	-	proper	9	k:	-	-	-	-
-	Koivu|haka	-	proper	9	k:	-	-	-	-
-	Kolmi|soppi	-	proper	5	pp:p	-	-	-	-
-	Kolo|honka	-	proper	10	nk:ng	-	-	-	-
-	Kolvanan|uuro	-	proper	1	-	-	-	-	-
-	Korven|suora	-	proper	10	-	-	-	-	-
-	Kosken|varsi	-	proper	28	rt:rr	-	-	-	-
-	Koski|puhto	-	proper	1	-	-	-	-	-
-	Kukka|keto	-	proper	1	t:d	-	-	-	-
-	Kulo|valkea	-	proper	15	-	-	-	-	-
-	Kuoppa|niva	-	proper	9	-	-	-	-	-
-	Könkämä|eno	-	proper	1	-	-	-	-	-
-	Laka|laiva	-	proper	9	-	-	-	-	-
-	Lammin|aho	-	proper	1	-	-	-	-	-
-	Lato|kaski	-	proper	7	-	-	-	-	-
-	Latto|meri	-	proper	24	-	-	-	-	-
-	Leppä|viita	-	proper	9	t:d	-	-	-	-
-	Limingan|tulli	-	proper	5	-	-	-	-	-
-	Länsi|toukki	-	proper	5	kk:k	-	-	-	-
-	Lätäs|eno	-	proper	1	-	-	-	-	-
-	Maa|keski	-	proper	5	-	-	-	-	-
-	Matka|niva	-	proper	9	-	-	-	-	-
-	Meri|haka	-	proper	9	k:	-	-	-	-
-	Meri|kaarto	-	proper	1	rt:rr	-	-	-	-
-	Meri|tulli	-	proper	5	-	-	-	-	-
-	Metsä|kansa	-	proper	9	-	-	-	-	-
-	Mieras|lompolo	-	proper	2	-	-	-	-	-
-	Mulan|taus	-	proper	39	-	-	-	-	-
-	Muotka|takka	-	proper	9	kk:k	-	-	-	-
-	Musta|viiri	-	proper	5	-	-	-	-	-
-	Mäen|taka	-	proper	9	k:	-	-	-	-
-	Naisten|klinikka	-	proper	14	kk:k	-	-	-	-
-	Ori|keto	-	proper	1	t:d	-	-	-	-
-	Paju|kanta	-	proper	9	nt:nn	-	-	-	-
-	Pato|niva	-	proper	9	-	-	-	-	-
-	Perä|varppi	-	proper	5	pp:p	-	-	-	-
-	Piki|ruukki	-	proper	5	kk:k	-	-	-	-
-	Poltin|aho	-	proper	1	-	-	-	-	-
-	Poro|eno	-	proper	1	-	-	-	-	-
-	Puolar|maari	-	proper	5	-	-	-	-	-
-	Puoli|matka	-	proper	9	-	-	-	-	-
-	Puska|markki	-	proper	5	kk:k	-	-	-	-
-	Päivä|kunta	-	proper	10	nt:nn	-	-	-	-
-	Rauta|harkko	-	proper	1	kk:k	-	-	-	-
-	Ristin|arkku	-	proper	1	kk:k	-	-	-	-
-	Romma|eno	-	proper	1	-	-	-	-	-
-	Saariois|puoli	-	proper	26	-	-	-	-	-
-	Saarni|raivio	-	proper	3	-	-	-	-	-
-	Salmen|taka	-	proper	9	k:	-	-	-	-
-	Santa|haka	-	proper	9	k:	-	-	-	-
-	Saukko|riipi	-	proper	5	-	-	-	-	-
-	Savon|kaita	-	proper	9	-	-	-	-	-
-	Selkä|meri	-	proper	24	-	-	-	-	-
-	Sian|jalka	-	proper	9	k:	-	-	-	-
-	Siman|ala	-	proper	9	-	-	-	-	-
-	Sonka|muotka	-	proper	10	-	-	-	-	-
-	Suom|asema	-	proper	10	-	-	-	-	-
-	Suon|taka	-	proper	9	k:	-	-	-	-
-	Syrjän|taka	-	proper	9	k:	-	-	-	-
-	Taka|huhti	-	proper	5	-	-	-	-	-
-	Taka|kirves	-	proper	41	-	-	-	-	-
-	Tavast|kenkä	-	proper	10	nk:ng	-	-	-	-
-	Teini|pussi	-	proper	5	-	-	-	-	-
-	Terva|hovi	-	proper	5	-	-	-	-	-
-	Tesoma|järvi	-	proper	7	-	-	-	-	-
-	Tuohi|kotti	-	proper	5	tt:t	-	-	-	-
-	Turku|halli	-	proper	5	-	-	-	-	-
-	Turk|hauta	-	proper	9	t:d	-	-	-	-
-	Ukko|halla	-	proper	9	-	-	-	-	-
-	Ulko|krunni	-	proper	5	-	-	-	-	-
-	Unnukan|salo	-	proper	1	-	-	-	-	-
-	Uusi|tie	-	proper	19	-	-	-	-	-
-	Vanha|moisio	-	proper	3	-	-	-	-	-
-	Vesi|jako	-	proper	1	k:	-	-	-	-
-	Vesi|kansa	-	proper	9	-	-	-	-	-
-	Viha|vuosi	-	proper	27	-	-	-	-	-
-	Vuoren|taka	-	proper	9	k:	-	-	-	-
-	Väärin|maja	-	proper	9	-	-	-	-	-
-	Yks|pihlaja	-	proper	10	-	-	-	-	-
-	Ylä|mylly	-	proper	1	-	-	-	-	-
-	Äimä|rautio	-	proper	3	-	-	-	-	-
-	Änges|levä	-	proper	10	-	-	-	-	-
-	Ylös|nousemus|kappeli	-	proper	6	-	-	-	-	-
-	Harjut	-	proper-pl	1	-	-	-	-	-
-	Nattaset	-	proper-pl	?38	-	-	-	-	-
-	Porkka|kylät	-	proper-pl	10	-	-	-	-	-
-	Saari|kylät	-	proper-pl	10	-	-	-	-	-
-	Vähät|kylät	-	proper-pl	10	-	-	-	-	-
